"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LMO7.8",0,1.75535183138144,0.898,0.222,0,"17","LMO7"
"S100A10.14",0,1.69932545143101,0.959,0.584,0,"17","S100A10"
"CYP4B1.12",0,1.6591812640375,0.844,0.264,0,"17","CYP4B1"
"ADIRF.12",0,1.64899623025644,0.877,0.276,0,"17","ADIRF"
"RNASE1.15",0,1.55282359054301,0.895,0.298,0,"17","RNASE1"
"CLIC3.2",0,1.52454341166606,0.782,0.082,0,"17","CLIC3"
"KRT18.13",0,1.50462288111564,0.817,0.373,0,"17","KRT18"
"FOLR1.12",0,1.44796804893537,0.808,0.165,0,"17","FOLR1"
"SLC39A8.5",0,1.40380102874139,0.77,0.113,0,"17","SLC39A8"
"CAV2.10",0,1.38868775726807,0.81,0.141,0,"17","CAV2"
"AQP4.1",0,1.38777095766567,0.714,0.06,0,"17","AQP4"
"TSPAN13.3",0,1.38663371846572,0.789,0.143,0,"17","TSPAN13"
"RAB11FIP1.9",0,1.36121619965891,0.789,0.258,0,"17","RAB11FIP1"
"S100A6.8",0,1.28303230822553,0.991,0.912,0,"17","S100A6"
"C19orf33.11",0,1.27687872667522,0.827,0.208,0,"17","C19orf33"
"SUSD2.1",0,1.27265287859964,0.709,0.067,0,"17","SUSD2"
"SFTA2.16",0,1.26443773623733,0.898,0.178,0,"17","SFTA2"
"DSTN.12",0,1.26284043467338,0.909,0.511,0,"17","DSTN"
"KRT19.13",0,1.24997972179317,0.909,0.388,0,"17","KRT19"
"ANXA3.4",0,1.2220512929472,0.742,0.105,0,"17","ANXA3"
"CD151.8",0,1.21839771478996,0.815,0.235,0,"17","CD151"
"NTM",0,1.1931489220453,0.373,0.006,0,"17","NTM"
"TNNC1",0,1.15779135821502,0.645,0.022,0,"17","TNNC1"
"SPOCK2.2",0,1.13278465879389,0.602,0.045,0,"17","SPOCK2"
"MS4A15",0,1.12870199227215,0.528,0.007,0,"17","MS4A15"
"SCEL",0,1.10877724916804,0.622,0.009,0,"17","SCEL"
"ANXA2.14",0,1.09707810926889,0.952,0.63,0,"17","ANXA2"
"LIMCH1.1",0,1.08347645356118,0.717,0.105,0,"17","LIMCH1"
"APLP2.5",0,1.06901993229857,0.828,0.375,0,"17","APLP2"
"SFTPB.15",0,1.05985468606659,0.846,0.247,0,"17","SFTPB"
"ICAM1.14",0,1.04821949716313,0.677,0.205,0,"17","ICAM1"
"FXYD3.13",0,1.03358682481084,0.813,0.254,0,"17","FXYD3"
"ANKRD29",0,1.01620789733943,0.621,0.012,0,"17","ANKRD29"
"TNFRSF12A.5",0,0.998651433113805,0.583,0.134,0,"17","TNFRSF12A"
"CD9.10",0,0.984478412628396,0.877,0.531,0,"17","CD9"
"GGTLC1",0,0.980710481352264,0.522,0.011,0,"17","GGTLC1"
"FMO2.3",0,0.927343750284165,0.517,0.072,0,"17","FMO2"
"UPK3B",0,0.904063978193768,0.395,0.005,0,"17","UPK3B"
"DST.6",0,0.872462849071272,0.548,0.119,0,"17","DST"
"TACSTD2.16",0,0.850810399992985,0.766,0.359,0,"17","TACSTD2"
"SFTA1P.3",0,0.848391179498999,0.542,0.079,0,"17","SFTA1P"
"CD47.1",0,0.844193718583522,0.693,0.214,0,"17","CD47"
"EFNA1.4",0,0.844009662563965,0.59,0.142,0,"17","EFNA1"
"VEGFA",0,0.843666400638778,0.512,0.086,0,"17","VEGFA"
"MRPL14.6",0,0.834769884825651,0.699,0.237,0,"17","MRPL14"
"CLIC5",0,0.829486137085587,0.529,0.025,0,"17","CLIC5"
"MGLL.1",0,0.828422127662066,0.596,0.123,0,"17","MGLL"
"GAS6.2",0,0.825250414055099,0.622,0.099,0,"17","GAS6"
"EPCAM.9",0,0.818056381104177,0.677,0.218,0,"17","EPCAM"
"SEMA3B",0,0.818032437146122,0.553,0.014,0,"17","SEMA3B"
"CADM1.2",0,0.809923685230378,0.562,0.066,0,"17","CADM1"
"HPCAL1.1",0,0.807839582957762,0.611,0.116,0,"17","HPCAL1"
"NKX2-1.2",0,0.807762100623708,0.616,0.106,0,"17","NKX2-1"
"LAMA3",0,0.797394713058967,0.487,0.016,0,"17","LAMA3"
"PCYOX1",0,0.791920472475954,0.505,0.047,0,"17","PCYOX1"
"MSLN.3",0,0.789624759652952,0.454,0.057,0,"17","MSLN"
"AHNAK.6",0,0.776103471595594,0.614,0.285,0,"17","AHNAK"
"MYL12A.12",0,0.767876682326061,0.866,0.605,0,"17","MYL12A"
"POLR2L.8",0,0.764872927348353,0.763,0.416,0,"17","POLR2L"
"GGT1",0,0.75738965050984,0.386,0.012,0,"17","GGT1"
"SPTBN1.10",0,0.738515089692214,0.649,0.216,0,"17","SPTBN1"
"NCKAP5",0,0.734187297194877,0.452,0.009,0,"17","NCKAP5"
"CAPN2.6",0,0.728133620727317,0.679,0.271,0,"17","CAPN2"
"SFTA3.12",0,0.726214186461447,0.631,0.144,0,"17","SFTA3"
"WFS1",0,0.725296081164683,0.511,0.031,0,"17","WFS1"
"PLLP.2",0,0.721035138551173,0.547,0.072,0,"17","PLLP"
"ANKRD1",0,0.71864714534805,0.204,0.001,0,"17","ANKRD1"
"MYO1B.1",0,0.71840906982019,0.5,0.088,0,"17","MYO1B"
"ATP1A1.7",0,0.71608471523365,0.732,0.35,0,"17","ATP1A1"
"COL4A3",0,0.701951729269689,0.389,0.003,0,"17","COL4A3"
"CRYAB",0,0.701925621733315,0.35,0.013,0,"17","CRYAB"
"NEDD4L.2",0,0.689768948931712,0.6,0.153,0,"17","NEDD4L"
"ARHGEF26",0,0.681397486051042,0.456,0.017,0,"17","ARHGEF26"
"COL8A1",0,0.677177446236756,0.425,0.019,0,"17","COL8A1"
"PDLIM2",0,0.676715352173203,0.507,0.075,0,"17","PDLIM2"
"DAPK2",0,0.675147079187622,0.481,0.019,0,"17","DAPK2"
"BCAM.11",0,0.674743452323643,0.578,0.153,0,"17","BCAM"
"PRSS8.1",0,0.668683417994737,0.503,0.064,0,"17","PRSS8"
"CPM.7",0,0.655949385278713,0.529,0.149,0,"17","CPM"
"BEX3.1",0,0.651130204059078,0.381,0.077,0,"17","BEX3"
"COL12A1",0,0.646253429305312,0.392,0.005,0,"17","COL12A1"
"PLS3.1",0,0.646079252064755,0.516,0.083,0,"17","PLS3"
"SELENOP.3",0,0.64443223984204,0.398,0.11,0,"17","SELENOP"
"IL32.16",0,0.634158588703447,0.499,0.159,0,"17","IL32"
"CKB.11",0,0.633728251684143,0.608,0.206,0,"17","CKB"
"CTSE.1",0,0.633003521688381,0.396,0.024,0,"17","CTSE"
"EFEMP1",0,0.628647335211416,0.52,0.095,0,"17","EFEMP1"
"ITLN2",0,0.626389455587552,0.358,0.001,0,"17","ITLN2"
"CST6.1",0,0.624568301307319,0.406,0.045,0,"17","CST6"
"DENND3",0,0.624356990089195,0.428,0.04,0,"17","DENND3"
"RDX.3",0,0.624322577392521,0.538,0.158,0,"17","RDX"
"WWC2",0,0.622652968176763,0.426,0.033,0,"17","WWC2"
"NPNT.1",0,0.621213722850968,0.439,0.04,0,"17","NPNT"
"TIMP3.16",0,0.616421232088049,0.664,0.162,0,"17","TIMP3"
"ITGA3.1",0,0.6071754634228,0.471,0.066,0,"17","ITGA3"
"PEBP4.16",0,0.606259667329378,0.54,0.134,0,"17","PEBP4"
"FSTL3.3",0,0.602647998833579,0.436,0.034,0,"17","FSTL3"
"SDC1.3",0,0.601013994862467,0.474,0.092,0,"17","SDC1"
"NDNF",0,0.600013619545979,0.386,0.032,0,"17","NDNF"
"NAPSA.16",0,0.599774882855219,0.753,0.171,0,"17","NAPSA"
"TNS1",0,0.593746183854816,0.46,0.061,0,"17","TNS1"
"GJA1",0,0.586781489425021,0.411,0.034,0,"17","GJA1"
"CYBRD1.1",0,0.584614537805059,0.426,0.057,0,"17","CYBRD1"
"EPS8L2",0,0.584064239114431,0.453,0.059,0,"17","EPS8L2"
"PRKCZ",0,0.581293942095587,0.458,0.046,0,"17","PRKCZ"
"DLC1.2",0,0.580764467450122,0.49,0.107,0,"17","DLC1"
"EPB41L5",0,0.579217258385626,0.409,0.024,0,"17","EPB41L5"
"LAMB3.1",0,0.574820366629574,0.457,0.071,0,"17","LAMB3"
"LGALS3BP.7",0,0.571741280373435,0.58,0.229,0,"17","LGALS3BP"
"HSD17B6.1",0,0.559403543664345,0.376,0.047,0,"17","HSD17B6"
"C1orf198",0,0.554624063291647,0.404,0.023,0,"17","C1orf198"
"IGFBP7.15",0,0.549623918882066,0.723,0.306,0,"17","IGFBP7"
"ATP13A4",0,0.546921838158975,0.352,0.028,0,"17","ATP13A4"
"MYO1C.2",0,0.54048455465637,0.44,0.074,0,"17","MYO1C"
"SBDS.1",0,0.537324840313363,0.548,0.21,0,"17","SBDS"
"PAPSS2.3",0,0.532690825311046,0.423,0.08,0,"17","PAPSS2"
"OTULINL",0,0.53232436344449,0.308,0.01,0,"17","OTULINL"
"FLNA.6",0,0.531529375412397,0.501,0.179,0,"17","FLNA"
"NEDD9.4",0,0.530700159490928,0.495,0.17,0,"17","NEDD9"
"ADRB2",0,0.523799016382519,0.402,0.102,0,"17","ADRB2"
"UTRN",0,0.520633550121979,0.457,0.153,0,"17","UTRN"
"SPINT1.1",0,0.517833703484222,0.456,0.102,0,"17","SPINT1"
"C12orf49",0,0.516123814833363,0.408,0.055,0,"17","C12orf49"
"ANOS1",0,0.507490835042605,0.321,0.025,0,"17","ANOS1"
"ABCA1",0,0.505638599575465,0.329,0.036,0,"17","ABCA1"
"EHD2.1",0,0.500902709678273,0.397,0.049,0,"17","EHD2"
"VSIG2.1",0,0.493164602615176,0.398,0.067,0,"17","VSIG2"
"CDH1",0,0.492475086132964,0.41,0.085,0,"17","CDH1"
"ABLIM1.1",0,0.485981370756628,0.42,0.109,0,"17","ABLIM1"
"ATP11A.1",0,0.48015909437277,0.384,0.065,0,"17","ATP11A"
"NEBL.1",0,0.478877362012655,0.39,0.067,0,"17","NEBL"
"IRX2.1",0,0.478819769841711,0.366,0.05,0,"17","IRX2"
"FLRT3.1",0,0.4787465718458,0.351,0.064,0,"17","FLRT3"
"PTPN1",0,0.476942400442294,0.424,0.107,0,"17","PTPN1"
"ITGB6.1",0,0.475688849656079,0.312,0.046,0,"17","ITGB6"
"SPRYD7",0,0.474736592860189,0.359,0.038,0,"17","SPRYD7"
"PDPN",0,0.474456871850352,0.333,0.016,0,"17","PDPN"
"C1orf116",0,0.474032207580558,0.383,0.047,0,"17","C1orf116"
"COL4A4",0,0.472850609858678,0.308,0.005,0,"17","COL4A4"
"TMEM125.2",0,0.471106207372313,0.438,0.113,0,"17","TMEM125"
"TSPAN4.1",0,0.466685805627438,0.422,0.11,0,"17","TSPAN4"
"SCNN1A.2",0,0.466129379898393,0.433,0.12,0,"17","SCNN1A"
"GOLGA8B",0,0.465974854112579,0.326,0.051,0,"17","GOLGA8B"
"ALDH3A2.1",0,0.459177924469937,0.406,0.098,0,"17","ALDH3A2"
"HSPG2.1",0,0.458966802889781,0.366,0.045,0,"17","HSPG2"
"GALNT5",0,0.457042573836274,0.303,0.03,0,"17","GALNT5"
"TMEM63B.1",0,0.45441915452828,0.372,0.045,0,"17","TMEM63B"
"MAP2",0,0.445153405308964,0.321,0.014,0,"17","MAP2"
"STARD7",0,0.444367438121315,0.381,0.085,0,"17","STARD7"
"RHOBTB3",0,0.443599611645193,0.371,0.08,0,"17","RHOBTB3"
"PALM2-AKAP2",0,0.440199029402408,0.147,0.012,0,"17","PALM2-AKAP2"
"MYRF",0,0.439489033206675,0.309,0.002,0,"17","MYRF"
"FADS3",0,0.434576773067514,0.299,0.019,0,"17","FADS3"
"CTNNBIP1",0,0.434096850836257,0.362,0.064,0,"17","CTNNBIP1"
"DUOX1.1",0,0.431219981781961,0.387,0.112,0,"17","DUOX1"
"ARAP2",0,0.429774002206745,0.328,0.058,0,"17","ARAP2"
"SLC40A1",0,0.429579417009373,0.345,0.056,0,"17","SLC40A1"
"TES",0,0.42934233573932,0.382,0.109,0,"17","TES"
"PTPRF.2",0,0.426078040121311,0.41,0.108,0,"17","PTPRF"
"COL4A2.2",0,0.41454012116594,0.325,0.06,0,"17","COL4A2"
"RASSF7",0,0.413773649858412,0.368,0.085,0,"17","RASSF7"
"LAMC2.1",0,0.413499225401955,0.27,0.056,0,"17","LAMC2"
"OCLN.1",0,0.411740757207739,0.345,0.059,0,"17","OCLN"
"FAM105A",0,0.410988904858807,0.238,0.035,0,"17","FAM105A"
"ABCA7",0,0.410717803875245,0.291,0.029,0,"17","ABCA7"
"PNPLA2",0,0.410168815988351,0.396,0.116,0,"17","PNPLA2"
"GPM6A",0,0.409455682810425,0.283,0.006,0,"17","GPM6A"
"SFTPD.17",0,0.40752605995123,0.517,0.157,0,"17","SFTPD"
"MAGI3",0,0.406804607127321,0.332,0.045,0,"17","MAGI3"
"TAGLN",0,0.406097140481359,0.241,0.048,0,"17","TAGLN"
"HCFC1R1",0,0.403641056387079,0.352,0.08,0,"17","HCFC1R1"
"SESTD1",0,0.402354595831172,0.339,0.065,0,"17","SESTD1"
"FILIP1",0,0.399633007126264,0.332,0.067,0,"17","FILIP1"
"SLC1A1",0,0.394591428941032,0.276,0.007,0,"17","SLC1A1"
"CXADR.1",0,0.390462528310374,0.349,0.082,0,"17","CXADR"
"UNC13D",0,0.389518650409013,0.287,0.021,0,"17","UNC13D"
"SCNN1B.1",0,0.387974457603842,0.312,0.042,0,"17","SCNN1B"
"SGCE",0,0.3803697455477,0.298,0.028,0,"17","SGCE"
"LLGL2",0,0.375798068742542,0.332,0.069,0,"17","LLGL2"
"PARD6B.1",0,0.373693136485959,0.289,0.059,0,"17","PARD6B"
"CGN",0,0.372889454104635,0.296,0.047,0,"17","CGN"
"LAMB2.2",0,0.372026165149293,0.314,0.057,0,"17","LAMB2"
"CUX1",0,0.371511595076824,0.339,0.08,0,"17","CUX1"
"AGRN",0,0.368955290216579,0.293,0.033,0,"17","AGRN"
"LAMA5",0,0.366353202175566,0.311,0.058,0,"17","LAMA5"
"RHOBTB2.1",0,0.364101657446513,0.313,0.053,0,"17","RHOBTB2"
"PLEKHJ1",0,0.363799085499643,0.325,0.068,0,"17","PLEKHJ1"
"NBEAL2",0,0.362680105252882,0.257,0.03,0,"17","NBEAL2"
"RRAS.3",0,0.358537364173723,0.316,0.069,0,"17","RRAS"
"PHLDB2",0,0.357237110668368,0.24,0.017,0,"17","PHLDB2"
"MYH14.1",0,0.355645507030613,0.325,0.069,0,"17","MYH14"
"FARP1",0,0.352271308172605,0.31,0.065,0,"17","FARP1"
"C5orf38.1",0,0.351202208422429,0.295,0.045,0,"17","C5orf38"
"NDST1",0,0.350942476901783,0.261,0.019,0,"17","NDST1"
"FAM174B",0,0.347904298884088,0.267,0.032,0,"17","FAM174B"
"SNX22",0,0.341746038004782,0.236,0.003,0,"17","SNX22"
"CFL2",0,0.338057714461456,0.3,0.058,0,"17","CFL2"
"CAVIN1",0,0.337484216829394,0.252,0.049,0,"17","CAVIN1"
"ERBB3",0,0.337455170850361,0.312,0.066,0,"17","ERBB3"
"LMO3.1",0,0.337017100093915,0.314,0.079,0,"17","LMO3"
"NDRG1.1",0,0.334244855627144,0.322,0.079,0,"17","NDRG1"
"GOLGA8A",0,0.330136467518457,0.257,0.051,0,"17","GOLGA8A"
"PAM",0,0.328607822535927,0.292,0.058,0,"17","PAM"
"PKDCC",0,0.323880734613445,0.22,0.001,0,"17","PKDCC"
"EVA1A",0,0.317982144549262,0.258,0.033,0,"17","EVA1A"
"MMP28.2",0,0.316846382947809,0.266,0.043,0,"17","MMP28"
"ERBB2",0,0.315738559995461,0.28,0.058,0,"17","ERBB2"
"FAM189A2",0,0.314878448757313,0.225,0.014,0,"17","FAM189A2"
"RBMS3",0,0.312447591869952,0.241,0.037,0,"17","RBMS3"
"TXNDC11",0,0.308322131736617,0.273,0.055,0,"17","TXNDC11"
"VEPH1.1",0,0.308086766138234,0.259,0.05,0,"17","VEPH1"
"UXS1",0,0.306024510533847,0.282,0.063,0,"17","UXS1"
"SEMA5A",0,0.299607192097404,0.217,0.015,0,"17","SEMA5A"
"RAB17",0,0.299074702200931,0.256,0.038,0,"17","RAB17"
"NEXN",0,0.298315226547761,0.223,0.017,0,"17","NEXN"
"PGGHG",0,0.294801225374561,0.147,0.015,0,"17","PGGHG"
"C14orf132",0,0.294145845011488,0.234,0.029,0,"17","C14orf132"
"TBC1D2",0,0.29330696742139,0.235,0.03,0,"17","TBC1D2"
"TTLL7",0,0.29094817671925,0.223,0.031,0,"17","TTLL7"
"ROR1",0,0.28543603798966,0.201,0.003,0,"17","ROR1"
"SYNPO",0,0.283929275260094,0.225,0.029,0,"17","SYNPO"
"LIMD1",0,0.28198759888203,0.214,0.022,0,"17","LIMD1"
"SULT2B1",0,0.281496831748213,0.223,0.027,0,"17","SULT2B1"
"ABCA8",0,0.281480361696649,0.186,0.003,0,"17","ABCA8"
"ATOH8",0,0.280644847593369,0.238,0.044,0,"17","ATOH8"
"UNC13B",0,0.277923395774765,0.236,0.042,0,"17","UNC13B"
"RHOF.1",0,0.277738470884613,0.237,0.038,0,"17","RHOF"
"IL17RE",0,0.27040042200667,0.204,0.012,0,"17","IL17RE"
"SCD5",0,0.268482514984536,0.205,0.018,0,"17","SCD5"
"CGNL1",0,0.267709191864871,0.204,0.022,0,"17","CGNL1"
"CRB3",0,0.265347052472508,0.246,0.053,0,"17","CRB3"
"UBTD1",0,0.262574720219727,0.232,0.048,0,"17","UBTD1"
"AMOTL2",0,0.25981544154522,0.209,0.034,0,"17","AMOTL2"
"PEAK1",0,0.257710025559784,0.206,0.036,0,"17","PEAK1"
"SCAI",0,0.25680120404601,0.19,0.019,0,"17","SCAI"
"DAB2IP",0,0.254959051513584,0.202,0.023,0,"17","DAB2IP"
"HLA-DRA.15",0,-2.01360261652145,0.111,0.576,0,"17","HLA-DRA"
"CD74.13",0,-2.29717751919237,0.236,0.734,0,"17","CD74"
"PTMA.10",7.08953396737829e-308,-0.804610048158059,0.681,0.921,2.56584413347355e-303,"17","PTMA"
"TMPRSS2.1",1.89832539121085e-307,0.295951991929721,0.268,0.062,6.8704192558703e-303,"17","TMPRSS2"
"TGFBR2.2",1.93188817531895e-301,0.402667304440811,0.4,0.126,6.99188968411436e-297,"17","TGFBR2"
"LPCAT3",3.08244320631056e-300,0.265218544698021,0.241,0.052,1.11559784522792e-295,"17","LPCAT3"
"TMEM43",3.18408167651192e-298,0.281136194977363,0.255,0.058,1.15238284036319e-293,"17","TMEM43"
"CACNA2D2.1",8.84969128214469e-297,0.264703836669903,0.244,0.054,3.20288026883381e-292,"17","CACNA2D2"
"CLIC2",1.1020608667931e-294,0.268178553856497,0.238,0.052,3.9885786890976e-290,"17","CLIC2"
"PLEKHA1.1",2.41544587895159e-292,0.316687701269637,0.303,0.079,8.74198172510158e-288,"17","PLEKHA1"
"SPTSSA.4",8.47688269469939e-292,0.456555225284789,0.491,0.181,3.0679533848656e-287,"17","SPTSSA"
"CYBA.14",1.60682358483063e-289,-1.00723731369917,0.067,0.483,5.81541591821902e-285,"17","CYBA"
"MEGF9",5.29689351871053e-288,0.264682862712201,0.218,0.045,1.91705170229172e-283,"17","MEGF9"
"CFLAR.6",2.93797654558635e-287,0.573964196733552,0.65,0.312,1.06331247137861e-282,"17","CFLAR"
"CAVIN2.3",3.2931861354415e-285,0.338430538154046,0.271,0.065,1.19186992613899e-280,"17","CAVIN2"
"PON2.4",5.67858355984095e-282,0.395392318954673,0.45,0.157,2.05519296197763e-277,"17","PON2"
"IL6R",7.32152773164808e-281,0.268720401539185,0.237,0.053,2.64980731663807e-276,"17","IL6R"
"SULT1A1",1.69502295806049e-279,0.330359276856756,0.328,0.093,6.13462708981254e-275,"17","SULT1A1"
"FERMT2.1",3.79832330042332e-279,0.268249303598851,0.259,0.062,1.37468916888921e-274,"17","FERMT2"
"MYL12B.8",1.70135932930272e-278,0.674784692448834,0.834,0.621,6.15755968461242e-274,"17","MYL12B"
"KIF1C",4.41759985981485e-278,0.267159753169516,0.235,0.053,1.59881774126419e-273,"17","KIF1C"
"KRT8.14",1.17013832935725e-277,0.967036777610756,0.719,0.362,4.23496464160976e-273,"17","KRT8"
"N4BP1",9.79887269876626e-276,0.253778119409326,0.215,0.046,3.54640800713748e-271,"17","N4BP1"
"ID1.13",4.08679787918035e-270,0.56775360367971,0.636,0.287,1.47909388843295e-265,"17","ID1"
"SHROOM3.1",2.18800256572198e-268,0.28337040388446,0.268,0.068,7.918818885861e-264,"17","SHROOM3"
"DPYSL2.2",6.83926372286598e-268,0.408203405260472,0.371,0.119,2.47526632657965e-263,"17","DPYSL2"
"UBL3",1.04717898002496e-267,0.386561811921679,0.394,0.132,3.78995016450633e-263,"17","UBL3"
"MYO9A",5.75716764135011e-267,0.250962580511313,0.224,0.05,2.08363411275743e-262,"17","MYO9A"
"CAT.2",3.24977203931171e-265,0.43791378070024,0.463,0.177,1.17615749646769e-260,"17","CAT"
"TEAD1",3.03629033522296e-264,0.325637608956764,0.261,0.066,1.09889419812389e-259,"17","TEAD1"
"PEG10.2",1.20194292736076e-262,0.355014145645793,0.242,0.057,4.35007184270408e-258,"17","PEG10"
"SPTAN1.1",1.0689311644902e-261,0.339253779911021,0.352,0.109,3.86867567052292e-257,"17","SPTAN1"
"HLA-DRB1.17",2.50490922287394e-259,-1.50917970139219,0.164,0.54,9.06576745942538e-255,"17","HLA-DRB1"
"TOR1AIP2",3.19734756446962e-259,0.3051478737207,0.307,0.088,1.15718403053285e-254,"17","TOR1AIP2"
"NCOR2",1.84877604339629e-258,0.27434405289997,0.267,0.069,6.69109025625986e-254,"17","NCOR2"
"TMSB4X.17",1.87078351645021e-256,0.792857018997752,0.985,0.844,6.7707397027366e-252,"17","TMSB4X"
"GLS.1",2.40332347461407e-256,0.334494200203178,0.303,0.087,8.69810831932325e-252,"17","GLS"
"DHCR24.8",4.20342943212659e-256,0.500020185632467,0.501,0.204,1.52130518007526e-251,"17","DHCR24"
"CYR61.10",2.38610687336904e-250,0.464012257296131,0.352,0.111,8.63579799609724e-246,"17","CYR61"
"ARHGEF2",7.49913126974465e-250,0.255359531474818,0.221,0.051,2.71408558914598e-245,"17","ARHGEF2"
"KLF6.11",1.4913334341645e-249,0.838915736786078,0.806,0.54,5.39743396492815e-245,"17","KLF6"
"TPT1.14",1.49565225555368e-249,-0.88282062535406,0.812,0.924,5.41306464329987e-245,"17","TPT1"
"CCDC107",2.11230726736237e-246,0.328128147437153,0.324,0.099,7.64486246203788e-242,"17","CCDC107"
"TIMP2.1",2.36792139649782e-246,0.29478831762703,0.29,0.082,8.56998111820492e-242,"17","TIMP2"
"RAB25.2",8.47824807856709e-244,0.344138059652664,0.34,0.109,3.068447544595e-239,"17","RAB25"
"SLC34A2.14",1.64073632360336e-243,0.442903139736825,0.562,0.226,5.93815290238527e-239,"17","SLC34A2"
"HEBP1",7.64865919351985e-242,0.267559876741404,0.253,0.066,2.7682027353187e-237,"17","HEBP1"
"CYSTM1.8",1.10981073423152e-241,0.503478164831312,0.626,0.306,4.01662700933073e-237,"17","CYSTM1"
"TMEM245.1",2.0531954120068e-241,0.323071084538524,0.315,0.096,7.430924835135e-237,"17","TMEM245"
"TP53I3",2.88573984016076e-241,0.260355708767221,0.252,0.066,1.04440696295098e-236,"17","TP53I3"
"F11R",7.08976039958579e-241,0.385898041247222,0.415,0.152,2.56592608381809e-236,"17","F11R"
"ALCAM.11",1.10055132572319e-239,0.505952318277695,0.616,0.289,3.98311535805739e-235,"17","ALCAM"
"RAB32",1.22074225070252e-238,0.27913198637257,0.253,0.067,4.41811035374256e-234,"17","RAB32"
"AK1.10",1.54043993242348e-236,0.376489681418235,0.489,0.19,5.57516020342706e-232,"17","AK1"
"RPS4X.14",3.31416372839911e-236,-0.823190609367732,0.623,0.849,1.19946213658221e-231,"17","RPS4X"
"TUBB6",6.74470440689035e-235,0.265171086870662,0.262,0.071,2.44104341894176e-230,"17","TUBB6"
"TAGLN2.11",6.19107686018756e-233,0.629163632261587,0.765,0.486,2.24067453723908e-228,"17","TAGLN2"
"IFT57.12",1.43022262243297e-232,0.416942720581559,0.566,0.242,5.17626171510942e-228,"17","IFT57"
"PARP14.2",4.66315569621551e-232,0.434245086177343,0.434,0.17,1.68768930957432e-227,"17","PARP14"
"HLA-DPA1.17",3.03828241690404e-229,-1.18529397232297,0.072,0.433,1.09961517232591e-224,"17","HLA-DPA1"
"TJP1.3",3.64210106889445e-229,0.322031251578015,0.336,0.109,1.31814921885428e-224,"17","TJP1"
"QKI",3.62420774839476e-228,0.359593964446345,0.323,0.104,1.31167326829903e-223,"17","QKI"
"RABAC1.2",1.04253309692056e-224,0.496844427107374,0.577,0.292,3.77313578437488e-220,"17","RABAC1"
"RARRES3.9",2.42990822437261e-224,0.722931086796733,0.539,0.258,8.79432384564933e-220,"17","RARRES3"
"SH3BGRL3.16",9.0953644400146e-223,-0.9289191399793,0.111,0.464,3.29179429813008e-218,"17","SH3BGRL3"
"GSTP1.12",1.18391477068303e-222,0.570088134508754,0.929,0.732,4.28482433805602e-218,"17","GSTP1"
"PABPC1.10",4.59249119071014e-222,-0.701540404196157,0.275,0.627,1.66211441174182e-217,"17","PABPC1"
"ADK",2.88852256126437e-221,0.260165918839355,0.26,0.073,1.0454140853728e-216,"17","ADK"
"DNM2",2.41771141599316e-219,0.26590291292849,0.266,0.076,8.75018115676245e-215,"17","DNM2"
"ID4.1",3.64801468760403e-218,0.322513793286744,0.268,0.077,1.32028947573765e-213,"17","ID4"
"TMOD3.1",3.78884214982879e-217,0.378182235226422,0.404,0.156,1.37125775086604e-212,"17","TMOD3"
"CELF2.3",5.53899373343746e-217,0.348168524118465,0.373,0.134,2.00467261200569e-212,"17","CELF2"
"PRDX1.14",1.30529863994956e-216,0.588161155797578,0.816,0.535,4.72413683770545e-212,"17","PRDX1"
"SELENBP1.8",6.01122858536229e-216,0.435791922904678,0.498,0.219,2.17558384961432e-211,"17","SELENBP1"
"SSFA2",2.39722098139703e-215,0.269655367792383,0.224,0.058,8.67602217587212e-211,"17","SSFA2"
"TACC1.2",6.3733594979043e-215,0.335052033869597,0.394,0.145,2.30664626948152e-210,"17","TACC1"
"RPS9.12",8.3997457550088e-210,-0.653280878535529,0.648,0.84,3.04003598365278e-205,"17","RPS9"
"DUOXA1.1",3.51635294332247e-209,0.256473270059428,0.254,0.072,1.27263845724727e-204,"17","DUOXA1"
"ID3.13",6.18497692357578e-209,0.393319596473997,0.489,0.201,2.23846684818055e-204,"17","ID3"
"GPX1.12",6.89615201896722e-208,-0.795341853193729,0.088,0.434,2.49585533870462e-203,"17","GPX1"
"PLAAT4.1",8.2877750243697e-207,0.33828440045174,0.127,0.023,2.99951153681988e-202,"17","PLAAT4"
"KLK11.4",3.21398013141852e-205,0.304253957846707,0.295,0.092,1.16320368916299e-200,"17","KLK11"
"SRGN.16",2.61535880052492e-204,-1.18031836380963,0.016,0.346,9.46550657085978e-200,"17","SRGN"
"MAP7D1.1",2.27910094236821e-203,0.285292473090389,0.266,0.08,8.24852213061901e-199,"17","MAP7D1"
"ASAH1.13",8.40730230469731e-203,0.475871364346668,0.662,0.378,3.04277085011605e-198,"17","ASAH1"
"FAM129B.1",3.76811895634028e-202,0.276268136906085,0.262,0.078,1.36375761267868e-197,"17","FAM129B"
"HLA-DPB1.14",7.36383638941204e-201,-0.975131396239399,0.034,0.364,2.66511966605601e-196,"17","HLA-DPB1"
"RGCC.14",8.35338701743818e-201,0.711172643660071,0.598,0.308,3.02325782935122e-196,"17","RGCC"
"RPS3A.12",1.38124328447391e-199,-0.666777259968619,0.706,0.872,4.99899569516796e-195,"17","RPS3A"
